date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:59	9665/9665	---M--	200	added ('OK')	application/x-javascript	etag:%2225c1-5e49fa653dc40%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-asGradient/jquery-asGradient.min.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:00	33592/33592	---M--	200	added ('OK')	application/x-javascript	etag:%228338-5e49fee63bc80%22	https://mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:00	8779/8779	---M--	200	added ('OK')	application/x-javascript	etag:%22224b-5e49fa8e3fd00%22	https://mophy.dexignzone.com/xhtml/vendor/pickadate/picker.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/pickadate/picker.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:00	57905/57905	---M--	200	added ('OK')	application/x-javascript	etag:%22e231-5e49fda5cc880%22	https://mophy.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:00	719479/719479	---M--	200	added ('OK')	application/x-javascript	etag:%22afa77-5e49fa2fd5e40%22	https://mophy.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js	(from https://mophy.dexignzone.com/xhtml/form-editor-summernote.html)
14:33:00	9085/9085	---M--	200	added ('OK')	application/x-javascript	etag:%22237d-5e49fa8e3fd00%22	https://mophy.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/pickadate/picker.time.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:01	12800/12800	---M--	200	added ('OK')	application/x-javascript	etag:%223200-5e49fa8b63640%22	https://mophy.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/vendor/pickadate/picker.date.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:01	922/922	---M--	200	added ('OK')	application/x-javascript	etag:%2239a-5e4adfd052040%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/bs-daterange-picker-init.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:01	595/595	---M--	200	added ('OK')	application/x-javascript	etag:%22253-5e4adfd32e700%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:01	278/278	---M--	200	added ('OK')	application/x-javascript	etag:%22116-5e4adfd9db6c0%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/jquery-asColorPicker.init.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:02	541/541	---M--	200	added ('OK')	application/x-javascript	etag:%2221d-5e4adfdcb7d80%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/material-date-picker-init.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
14:33:02	127/127	---M--	200	added ('OK')	application/x-javascript	etag:%227f-5e4adfe641400%22	https://mophy.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	C:/My%20Web%20Sites/Mophy/mophy.dexignzone.com/xhtml/js/plugins-init/pickadate-init.js	(from https://mophy.dexignzone.com/xhtml/form-pickers.html)
